txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TXN-002015,AC-0154,MR-9722,46.95,2026-03-22 21:53:20,utilities,DEV-0282,us-west,2027-05-16
TXN-003476,AC-0255,MR-3488,38.19,2026-02-19 09:21:40,entertainment,DEV-0110,us-east,2026-04-30
TXN-001289,AC-0104,MR-4474,72.71,2026-01-14 01:11:13,entertainment,DEV-0232,us-east,2027-06-18
TXN-003719,AC-0268,AC-0251,469.08,2026-02-25 07:37:16,transfer,DEV-0136,us-west,2027-11-10
TXN-002743,AC-0204,MR-1619,46.79,2026-02-26 22:08:54,food,DEV-0024,us-east,2027-11-10
TXN-001922,AC-0148,MR-1025,78.81,2026-02-21 21:19:06,food,DEV-0071,us-east,2027-03-02
TXN-002203,AC-0166,MR-5833,10.63,2026-03-16 14:38:01,travel,DEV-0195,us-west,2026-05-14
TXN-003214,AC-0238,MR-7661,90.08,2026-01-13 05:00:46,food,DEV-0290,us-east,2027-08-23
TXN-000839,AC-0068,MR-4651,105.01,2026-03-04 03:50:36,food,DEV-0170,us-east,2026-07-05
TXN-002766,AC-0206,MR-6802,75.2,2026-01-27 06:57:36,utilities,DEV-0110,us-west,2027-04-08
TXN-001974,AC-0152,MR-4818,43.88,2026-01-10 10:01:59,food,DEV-0219,us-west,2027-03-01
TXN-000195,AC-0022,MR-3418,76.6,2026-03-16 12:38:55,retail,DEV-0264,us-west,2027-03-25
TXN-000451,AC-0042,MR-5607,51.57,2026-03-13 23:57:32,utilities,DEV-0015,us-west,2026-01-30
TXN-001861,AC-0143,MR-2003,79.65,2026-01-19 20:28:42,utilities,DEV-0032,us-east,2027-03-23
TXN-001316,AC-0106,MR-8419,116.48,2026-01-16 13:37:21,entertainment,DEV-0089,us-east,2027-05-09
TXN-000030,AC-0011,AC-0003,714.77,2026-02-08 03:30:00,transfer,DEV-0045,us-east,2026-02-06
TXN-003540,AC-0258,MR-4385,73.08,2026-03-01 18:50:15,entertainment,DEV-0215,us-west,2027-11-03
TXN-001796,AC-0138,MR-4822,118.92,2026-03-04 21:40:42,entertainment,DEV-0198,us-west,2026-05-28
TXN-003862,AC-0277,MR-3395,97.42,2026-03-29 14:19:10,utilities,DEV-0202,us-east,2026-03-21
TXN-002851,AC-0212,MR-8240,95.43,2026-02-21 00:01:31,utilities,DEV-0242,us-east,2026-04-24
TXN-002831,AC-0211,MR-8314,99.39,2026-02-28 10:34:42,utilities,DEV-0256,us-east,2026-12-19
TXN-000858,AC-0069,MR-9308,114.92,2026-03-29 06:53:52,utilities,DEV-0163,us-west,2027-09-03
TXN-003436,AC-0253,MR-9137,27.39,2026-02-25 16:09:15,food,DEV-0260,us-west,2026-02-08
TXN-003215,AC-0238,MR-8695,62.56,2026-02-27 09:53:41,retail,DEV-0290,us-east,2027-08-23
TXN-004152,AC-0297,MR-6835,94.41,2026-01-29 18:32:47,food,DEV-0298,us-west,2027-06-12
TXN-002308,AC-0173,MR-3089,36.98,2026-01-03 07:29:17,utilities,DEV-0244,us-east,2027-12-12
TXN-002506,AC-0186,AC-0157,65.96,2026-02-01 03:58:56,transfer,DEV-0298,us-east,2026-12-30
TXN-004018,AC-0289,MR-5760,119.02,2026-03-18 19:24:07,retail,DEV-0151,us-east,2027-03-24
TXN-001057,AC-0086,MR-6468,73.1,2026-01-14 17:53:37,entertainment,DEV-0059,us-east,2027-01-21
TXN-001593,AC-0127,MR-9050,112.14,2026-02-17 04:56:00,utilities,DEV-0040,us-east,2027-12-02
TXN-003794,AC-0273,MR-6920,107.43,2026-02-25 04:41:37,retail,DEV-0049,us-west,2027-01-06
TXN-000223,AC-0024,MR-2081,81.31,2026-02-14 09:28:22,entertainment,DEV-0127,us-east,2027-04-21
TXN-003541,AC-0258,MR-3981,50.58,2026-03-25 05:00:24,travel,DEV-0215,us-west,2027-11-03
TXN-003131,AC-0232,MR-3393,59.56,2026-02-10 11:03:49,entertainment,DEV-0052,us-east,2027-03-23
TXN-000574,AC-0050,MR-1666,30.57,2026-02-09 05:53:46,travel,DEV-0252,us-west,2027-02-09
TXN-003515,AC-0257,MR-4234,62.33,2026-01-17 18:09:17,travel,DEV-0033,us-west,2026-04-30
TXN-003678,AC-0265,MR-8640,57.09,2026-03-04 23:43:55,entertainment,DEV-0064,us-west,2027-03-27
TXN-001898,AC-0146,MR-2106,107.62,2026-01-22 22:54:44,travel,DEV-0177,us-east,2026-04-20
TXN-001874,AC-0144,MR-3657,81.74,2026-03-08 11:00:58,travel,DEV-0161,us-east,2026-12-23
TXN-002586,AC-0193,MR-2624,112.34,2026-03-16 09:57:04,travel,DEV-0059,us-west,2026-01-24
TXN-002415,AC-0180,MR-8558,24.77,2026-02-04 08:10:53,utilities,DEV-0075,us-east,2026-09-02
TXN-000081,AC-0013,MR-7894,777.7,2026-01-18 18:43:14,entertainment,DEV-0023,eu-west,2026-07-11
TXN-000258,AC-0028,MR-2209,7.03,2026-02-10 08:12:21,utilities,DEV-0108,us-east,2027-07-20
TXN-000296,AC-0032,MR-9074,36.42,2026-01-05 11:54:36,travel,DEV-0134,us-east,2027-02-26
TXN-001573,AC-0126,MR-9119,26.73,2026-01-22 04:20:20,utilities,DEV-0082,us-east,2027-06-13
TXN-001176,AC-0096,MR-4563,36.49,2026-01-31 16:38:00,utilities,DEV-0291,us-east,2026-03-11
TXN-001808,AC-0139,MR-3228,27.48,2026-02-08 20:03:45,travel,DEV-0266,us-west,2027-12-16
TXN-002132,AC-0162,MR-8562,21.78,2026-01-08 01:12:46,entertainment,DEV-0074,us-east,2027-10-13
TXN-001601,AC-0127,AC-0051,207.67,2026-02-02 14:06:36,transfer,DEV-0040,us-east,2027-12-02
TXN-002567,AC-0191,MR-3264,115.72,2026-02-03 19:40:25,entertainment,DEV-0003,us-east,2027-05-24
TXN-003819,AC-0274,MR-2644,93.93,2026-01-10 10:15:20,retail,DEV-0143,us-east,2026-03-19
TXN-001118,AC-0091,MR-5603,44.54,2026-01-24 06:53:41,travel,DEV-0031,us-west,2027-01-08
TXN-003132,AC-0232,MR-9362,115.38,2026-03-27 12:11:56,retail,DEV-0052,us-east,2027-03-23
TXN-003319,AC-0245,MR-2930,94.42,2026-03-18 07:38:18,food,DEV-0023,us-west,2026-10-07
TXN-002245,AC-0168,MR-5039,105.47,2026-01-18 22:31:24,entertainment,DEV-0251,us-west,2027-03-07
TXN-000894,AC-0071,MR-8184,94.32,2026-01-14 04:00:52,retail,DEV-0093,us-east,2026-04-17
TXN-000377,AC-0037,MR-2037,119.84,2026-01-18 03:22:26,utilities,DEV-0197,us-west,2027-06-28
TXN-000713,AC-0058,MR-8850,42.33,2026-02-16 10:22:53,travel,DEV-0207,us-west,2027-06-13
TXN-003108,AC-0230,MR-3456,61.7,2026-02-04 19:13:26,travel,DEV-0211,us-west,2026-08-09
TXN-001816,AC-0139,MR-1334,112.82,2026-03-27 18:04:53,travel,DEV-0266,us-west,2027-12-16
TXN-001468,AC-0119,MR-1394,85.72,2026-02-05 20:27:53,entertainment,DEV-0295,us-east,2026-03-17
TXN-002703,AC-0201,MR-1468,115.62,2026-03-18 13:23:24,utilities,DEV-0031,us-west,2027-11-14
TXN-000898,AC-0072,MR-1906,41.85,2026-01-26 05:28:56,utilities,DEV-0239,us-west,2026-12-09
TXN-000450,AC-0042,MR-2928,26.67,2026-01-31 15:05:07,travel,DEV-0015,us-west,2026-01-30
TXN-001414,AC-0115,MR-7128,6.83,2026-01-22 00:53:37,food,DEV-0083,us-west,2026-12-04
TXN-002453,AC-0182,MR-9992,17.15,2026-02-24 22:58:39,travel,DEV-0164,us-west,2027-04-04
TXN-003277,AC-0243,MR-6527,105.47,2026-03-07 08:33:45,utilities,DEV-0284,us-west,2026-04-20
TXN-003134,AC-0232,MR-5161,46.81,2026-03-09 08:20:54,entertainment,DEV-0052,us-east,2027-03-23
TXN-003471,AC-0255,MR-6773,16.95,2026-03-17 05:22:02,food,DEV-0110,us-east,2026-04-30
TXN-000655,AC-0055,MR-5980,32.42,2026-03-08 11:49:43,entertainment,DEV-0077,us-west,2027-07-29
TXN-002579,AC-0192,MR-7919,104.59,2026-02-04 17:25:36,entertainment,DEV-0235,us-east,2026-04-11
TXN-001552,AC-0124,MR-4018,38.87,2026-01-17 08:53:02,food,DEV-0096,us-west,2026-01-14
TXN-000880,AC-0071,MR-6607,22.16,2026-03-30 17:44:21,entertainment,DEV-0093,us-east,2026-04-17
TXN-000737,AC-0060,MR-8643,91.95,2026-02-01 23:15:38,food,DEV-0171,us-west,2026-04-20
TXN-004094,AC-0294,MR-6749,24.41,2026-02-08 14:39:20,utilities,DEV-0024,us-east,2026-03-28
TXN-003469,AC-0254,MR-1941,93.81,2026-01-18 12:51:09,food,DEV-0189,us-west,2027-05-02
TXN-000412,AC-0039,MR-9418,27.48,2026-03-02 11:28:10,entertainment,DEV-0142,us-west,2027-10-01
TXN-004150,AC-0297,MR-9860,31.39,2026-02-13 03:40:13,entertainment,DEV-0298,us-west,2027-06-12
TXN-000889,AC-0071,MR-7461,81.69,2026-02-11 23:44:47,utilities,DEV-0093,us-east,2026-04-17
TXN-001189,AC-0096,MR-4674,75.41,2026-01-24 11:26:49,utilities,DEV-0291,us-east,2026-03-11
TXN-001393,AC-0113,MR-3630,29.08,2026-01-21 01:57:45,utilities,DEV-0237,us-west,2026-05-17
TXN-001939,AC-0148,MR-3869,113.35,2026-03-20 20:26:34,retail,DEV-0071,us-east,2027-03-02
TXN-001290,AC-0104,MR-5277,37.66,2026-01-11 13:48:56,entertainment,DEV-0232,us-east,2027-06-18
TXN-001042,AC-0085,MR-7346,69.74,2026-03-04 07:09:34,travel,DEV-0068,us-east,2027-11-12
TXN-002165,AC-0164,MR-3405,17.43,2026-03-22 00:08:51,food,DEV-0069,us-west,2026-05-04
TXN-000658,AC-0055,MR-7392,23.73,2026-02-16 04:56:28,entertainment,DEV-0077,us-west,2027-07-29
TXN-002543,AC-0190,MR-4560,21.95,2026-02-23 07:37:53,utilities,DEV-0265,us-east,2027-03-04
TXN-003983,AC-0286,MR-5123,116.76,2026-03-22 21:16:24,travel,DEV-0189,us-east,2026-03-09
TXN-003512,AC-0257,MR-9998,22.76,2026-02-10 10:16:30,travel,DEV-0033,us-west,2026-04-30
TXN-001420,AC-0116,MR-7660,6.24,2026-01-11 22:39:56,retail,DEV-0231,us-west,2026-10-21
TXN-001906,AC-0146,MR-4943,75.91,2026-03-21 22:51:32,travel,DEV-0177,us-east,2026-04-20
TXN-004011,AC-0288,MR-5764,54.28,2026-02-21 13:33:15,travel,DEV-0294,us-west,2027-03-10
TXN-003782,AC-0273,MR-7269,24.01,2026-01-21 01:35:31,utilities,DEV-0049,us-west,2027-01-06
TXN-001000,AC-0080,MR-8638,36.62,2026-01-03 07:57:58,travel,DEV-0213,us-east,2026-03-12
TXN-003143,AC-0232,MR-7473,86.82,2026-01-20 17:25:07,entertainment,DEV-0052,us-east,2027-03-23
TXN-002818,AC-0210,MR-8377,49.37,2026-01-05 03:08:56,travel,DEV-0146,us-east,2026-03-30
TXN-000153,AC-0019,MR-4881,830.16,2026-02-10 19:27:31,retail,DEV-0261,us-west,2027-11-15
TXN-003039,AC-0224,MR-8337,106.17,2026-01-13 15:07:56,food,DEV-0062,us-west,2027-01-14
TXN-002772,AC-0207,MR-4830,46.51,2026-03-09 14:19:26,retail,DEV-0005,us-west,2026-04-17
TXN-002488,AC-0184,MR-1130,41.73,2026-01-29 14:33:22,food,DEV-0206,us-west,2027-07-09
TXN-000103,AC-0015,MR-5100,561.45,2026-01-02 21:10:19,entertainment,DEV-0187,us-east,2026-10-29
TXN-003708,AC-0267,MR-4509,107.03,2026-02-01 13:34:17,utilities,DEV-0121,us-east,2026-12-31
TXN-003092,AC-0229,MR-9460,73.37,2026-01-06 11:02:58,entertainment,DEV-0026,us-east,2026-07-08
TXN-000240,AC-0026,MR-5406,196.03,2026-02-06 15:07:34,travel,DEV-0027,eu-west,2027-04-11
TXN-003927,AC-0282,MR-6175,23.51,2026-02-22 21:24:47,retail,DEV-0060,us-west,2027-09-01
TXN-002093,AC-0160,MR-9592,76.99,2026-02-12 21:40:47,food,DEV-0080,us-west,2027-07-14
TXN-000109,AC-0015,MR-3052,594.7,2026-02-20 20:09:10,entertainment,DEV-0187,us-east,2026-10-29
TXN-003454,AC-0254,MR-5501,61.98,2026-02-04 17:35:35,entertainment,DEV-0189,us-west,2027-05-02
TXN-000959,AC-0076,MR-8433,11.63,2026-01-08 04:02:38,retail,DEV-0204,us-west,2027-07-09
TXN-003702,AC-0266,MR-1557,8.92,2026-01-07 04:31:39,utilities,DEV-0103,us-west,2027-12-26
TXN-001892,AC-0146,MR-6860,39.96,2026-03-28 05:43:49,travel,DEV-0177,us-east,2026-04-20
TXN-002335,AC-0174,MR-8500,56.99,2026-03-24 21:48:02,entertainment,DEV-0092,us-west,2026-03-13
TXN-003833,AC-0275,MR-2865,50.81,2026-03-16 07:26:20,travel,DEV-0286,us-east,2026-12-23
TXN-001188,AC-0096,MR-4213,26.18,2026-02-14 01:57:43,entertainment,DEV-0291,us-east,2026-03-11
TXN-002475,AC-0183,MR-9847,79.69,2026-02-07 23:53:17,utilities,DEV-0093,us-east,2027-06-29
TXN-001076,AC-0087,MR-3581,112.59,2026-01-01 08:33:02,entertainment,DEV-0032,us-west,2026-04-13
TXN-003107,AC-0230,MR-2990,77.54,2026-03-03 02:01:40,utilities,DEV-0211,us-west,2026-08-09
TXN-000333,AC-0034,MR-5813,33.57,2026-01-22 18:53:07,food,DEV-0152,us-east,2026-05-31
TXN-001160,AC-0095,MR-4368,98.48,2026-03-20 10:18:50,utilities,DEV-0111,us-west,2027-08-15
TXN-001025,AC-0083,MR-5492,80.79,2026-02-05 19:58:53,entertainment,DEV-0011,us-east,2026-02-25
TXN-001026,AC-0083,MR-4080,65.8,2026-01-08 16:27:51,food,DEV-0011,us-east,2026-02-25
TXN-003082,AC-0229,MR-8408,54.4,2026-03-13 06:20:39,travel,DEV-0026,us-east,2026-07-08
TXN-002112,AC-0161,MR-5106,66.1,2026-02-10 06:25:39,entertainment,DEV-0023,us-west,2027-08-29
TXN-001740,AC-0136,MR-2988,44.67,2026-01-15 06:20:31,entertainment,DEV-0082,us-west,2027-01-26
TXN-001035,AC-0083,MR-3659,108.76,2026-01-02 19:39:58,retail,DEV-0011,us-east,2026-02-25
TXN-002625,AC-0197,AC-0139,273.2,2026-02-25 15:32:10,transfer,DEV-0070,us-east,2027-06-23
TXN-001234,AC-0099,MR-3239,57.85,2026-03-27 14:51:45,utilities,DEV-0294,us-west,2027-02-13
TXN-001724,AC-0135,MR-8180,58.56,2026-01-01 19:56:19,food,DEV-0164,us-east,2026-05-31
TXN-001965,AC-0151,MR-5516,48.78,2026-02-04 04:31:56,entertainment,DEV-0008,us-west,2027-03-02
TXN-003432,AC-0253,MR-4519,119.88,2026-03-23 09:08:09,food,DEV-0260,us-west,2026-02-08
TXN-002635,AC-0198,MR-4375,7.85,2026-01-15 06:08:20,food,DEV-0113,us-west,2026-01-07
TXN-002219,AC-0166,MR-5725,7.74,2026-03-16 06:17:13,food,DEV-0195,us-west,2026-05-14
TXN-000817,AC-0066,MR-2093,99.05,2026-03-08 08:42:14,entertainment,DEV-0194,us-west,2026-10-17
TXN-003586,AC-0260,MR-6452,90.81,2026-03-25 16:07:28,food,DEV-0100,us-east,2027-09-16
TXN-001428,AC-0116,MR-8975,18.26,2026-01-27 02:38:57,food,DEV-0231,us-west,2026-10-21
TXN-000777,AC-0063,MR-5738,115.18,2026-02-22 02:50:58,food,DEV-0015,us-east,2026-07-22
TXN-003159,AC-0234,MR-3669,89.94,2026-01-26 09:33:35,entertainment,DEV-0029,us-east,2026-01-15
TXN-001730,AC-0135,MR-4543,73.35,2026-01-14 03:32:53,utilities,DEV-0164,us-east,2026-05-31
TXN-003208,AC-0238,MR-1717,48.32,2026-02-16 13:52:21,food,DEV-0290,us-east,2027-08-23
TXN-002484,AC-0184,MR-1443,104.44,2026-02-15 06:29:46,entertainment,DEV-0206,us-west,2027-07-09
TXN-001310,AC-0105,AC-0091,191.61,2026-03-20 03:13:25,transfer,DEV-0231,us-east,2026-09-20
TXN-002500,AC-0185,MR-7991,94.83,2026-01-23 19:59:14,entertainment,DEV-0055,us-east,2026-11-28
TXN-001331,AC-0106,MR-3059,54.59,2026-01-27 13:41:10,retail,DEV-0089,us-east,2027-05-09
TXN-001339,AC-0108,MR-5720,117.7,2026-01-23 10:48:27,travel,DEV-0299,us-east,2027-05-15
TXN-001834,AC-0141,MR-7384,102.28,2026-03-26 17:32:22,entertainment,DEV-0117,us-east,2027-05-21
TXN-002573,AC-0192,MR-4477,23.16,2026-01-27 06:23:20,utilities,DEV-0235,us-east,2026-04-11
TXN-002115,AC-0161,MR-3892,24.84,2026-03-19 08:58:08,food,DEV-0023,us-west,2027-08-29
TXN-000865,AC-0070,MR-1678,48.29,2026-02-03 20:10:59,retail,DEV-0051,us-east,2027-11-10
TXN-001537,AC-0124,MR-5001,105.72,2026-02-23 14:03:34,retail,DEV-0096,us-west,2026-01-14
TXN-002373,AC-0176,MR-6515,74.9,2026-03-21 13:01:12,travel,DEV-0044,us-west,2027-09-11
TXN-000555,AC-0048,MR-8158,8.13,2026-03-27 07:23:19,utilities,DEV-0195,us-west,2026-12-13
TXN-002677,AC-0200,MR-2139,37.48,2026-01-13 01:43:50,entertainment,DEV-0106,us-east,2027-05-05
TXN-001427,AC-0116,MR-2113,36.22,2026-03-10 23:48:31,travel,DEV-0231,us-west,2026-10-21
TXN-003241,AC-0239,MR-9693,17.22,2026-01-04 03:42:52,food,DEV-0001,us-east,2026-12-08
TXN-001451,AC-0118,MR-5265,80.39,2026-03-03 12:15:28,retail,DEV-0271,us-west,2027-09-23
TXN-002331,AC-0174,MR-6833,19.48,2026-03-14 20:39:39,travel,DEV-0092,us-west,2026-03-13
TXN-001367,AC-0110,MR-6141,110.62,2026-01-20 03:24:06,entertainment,DEV-0071,us-east,2027-10-19
TXN-003483,AC-0255,MR-6021,34.46,2026-02-17 18:42:39,retail,DEV-0110,us-east,2026-04-30
TXN-003922,AC-0282,MR-9453,57.46,2026-02-16 05:48:00,travel,DEV-0060,us-west,2027-09-01
TXN-003463,AC-0254,MR-2663,39.47,2026-03-01 02:01:09,travel,DEV-0189,us-west,2027-05-02
TXN-003653,AC-0264,MR-3386,80.34,2026-01-10 04:04:40,utilities,DEV-0259,us-east,2026-09-03
TXN-003225,AC-0238,MR-8039,19.56,2026-02-06 06:18:52,travel,DEV-0290,us-east,2027-08-23
TXN-001028,AC-0083,MR-9317,118.23,2026-01-23 01:31:04,food,DEV-0011,us-east,2026-02-25
TXN-000291,AC-0031,MR-3713,41.47,2026-03-21 05:04:53,travel,DEV-0036,us-west,2027-07-19
TXN-001074,AC-0087,MR-1781,106.53,2026-03-26 15:56:02,retail,DEV-0032,us-west,2026-04-13
TXN-003700,AC-0266,MR-7911,28.17,2026-01-05 23:43:50,utilities,DEV-0103,us-west,2027-12-26
TXN-000867,AC-0070,MR-3462,81.0,2026-02-08 10:04:14,travel,DEV-0051,us-east,2027-11-10
TXN-000753,AC-0062,MR-8653,72.3,2026-02-28 12:03:55,retail,DEV-0001,us-west,2027-12-30
TXN-003389,AC-0250,MR-1147,97.61,2026-02-02 13:53:19,entertainment,DEV-0177,us-west,2027-08-27
TXN-003247,AC-0240,MR-7612,64.66,2026-03-24 02:57:17,travel,DEV-0084,us-west,2026-10-30
TXN-001972,AC-0152,MR-6975,93.87,2026-02-16 20:09:25,retail,DEV-0219,us-west,2027-03-01
TXN-001458,AC-0118,MR-1280,41.46,2026-03-19 16:18:45,retail,DEV-0271,us-west,2027-09-23
TXN-003493,AC-0256,MR-6437,13.58,2026-03-23 15:21:54,utilities,DEV-0236,us-west,2026-02-18
TXN-004143,AC-0297,AC-0106,59.83,2026-01-27 04:00:57,transfer,DEV-0298,us-west,2027-06-12
TXN-002382,AC-0177,MR-1751,115.92,2026-03-25 03:15:43,retail,DEV-0055,us-east,2027-02-23
TXN-003259,AC-0241,MR-5013,117.46,2026-03-12 00:08:53,retail,DEV-0038,us-west,2027-12-15
TXN-003452,AC-0254,MR-7106,22.55,2026-01-07 11:56:01,travel,DEV-0189,us-west,2027-05-02
TXN-000730,AC-0059,MR-1465,83.8,2026-01-24 10:26:44,utilities,DEV-0241,us-west,2027-06-21
TXN-001611,AC-0128,MR-5344,21.74,2026-02-20 17:55:56,utilities,DEV-0063,us-east,2026-03-24
TXN-003365,AC-0248,AC-0269,205.48,2026-02-02 04:30:42,transfer,DEV-0199,us-west,2027-05-04
TXN-004071,AC-0292,MR-5423,73.82,2026-03-19 20:31:40,travel,DEV-0013,us-west,2026-03-14
TXN-000913,AC-0072,MR-6239,31.99,2026-02-04 23:58:56,travel,DEV-0239,us-west,2026-12-09
TXN-000722,AC-0058,MR-8440,104.85,2026-02-02 21:24:17,travel,DEV-0207,us-west,2027-06-13
TXN-002089,AC-0159,MR-4974,65.23,2026-01-13 01:41:52,food,DEV-0069,us-west,2026-11-07
TXN-001221,AC-0098,MR-6359,49.3,2026-03-30 16:32:06,entertainment,DEV-0182,us-east,2026-05-17
TXN-001821,AC-0140,MR-7483,101.41,2026-01-07 15:24:32,travel,DEV-0260,us-west,2026-09-16
TXN-001768,AC-0137,MR-1115,76.97,2026-02-01 20:06:53,travel,DEV-0254,us-west,2027-10-29
TXN-002546,AC-0190,MR-8175,20.57,2026-02-23 04:12:43,utilities,DEV-0265,us-east,2027-03-04
TXN-003289,AC-0243,MR-3038,61.0,2026-01-01 07:47:00,utilities,DEV-0284,us-west,2026-04-20
TXN-002847,AC-0212,MR-7288,96.33,2026-02-15 06:14:50,entertainment,DEV-0242,us-east,2026-04-24
TXN-002952,AC-0219,MR-6247,75.26,2026-02-18 20:53:34,travel,DEV-0206,us-east,2026-06-12
TXN-002979,AC-0220,MR-4786,108.53,2026-03-13 15:21:58,retail,DEV-0280,us-east,2026-12-08
TXN-000347,AC-0035,MR-8902,57.7,2026-01-12 11:36:29,utilities,DEV-0001,us-west,2026-05-01
TXN-001394,AC-0113,MR-6744,37.88,2026-01-07 08:54:37,entertainment,DEV-0237,us-west,2026-05-17
TXN-002844,AC-0212,MR-3273,52.48,2026-01-10 14:36:03,retail,DEV-0242,us-east,2026-04-24
TXN-002124,AC-0161,MR-8900,44.08,2026-02-12 10:18:15,travel,DEV-0023,us-west,2027-08-29
TXN-003788,AC-0273,AC-0111,498.79,2026-01-22 08:46:05,transfer,DEV-0049,us-west,2027-01-06
TXN-000579,AC-0050,MR-7016,110.99,2026-02-13 22:07:48,entertainment,DEV-0252,us-west,2027-02-09
TXN-002565,AC-0191,MR-9108,52.18,2026-03-08 12:04:43,retail,DEV-0003,us-east,2027-05-24
TXN-003568,AC-0259,MR-6788,31.61,2026-01-20 09:46:53,entertainment,DEV-0172,us-east,2026-01-14
TXN-003762,AC-0272,MR-1686,37.45,2026-03-29 01:54:11,utilities,DEV-0015,us-east,2026-07-17
TXN-003863,AC-0277,MR-2009,37.08,2026-01-14 18:42:46,food,DEV-0202,us-east,2026-03-21
TXN-001579,AC-0126,MR-7623,68.57,2026-03-06 21:53:33,utilities,DEV-0082,us-east,2027-06-13
TXN-001867,AC-0144,MR-9344,52.28,2026-02-09 07:18:22,entertainment,DEV-0161,us-east,2026-12-23
TXN-001685,AC-0133,MR-8756,58.47,2026-03-19 01:54:05,entertainment,DEV-0173,us-east,2026-09-19
TXN-002802,AC-0209,MR-3627,79.98,2026-03-03 17:11:33,utilities,DEV-0227,us-east,2026-07-31
TXN-001425,AC-0116,MR-8769,114.2,2026-02-11 05:04:04,utilities,DEV-0231,us-west,2026-10-21
TXN-000179,AC-0021,MR-2306,124.04,2026-03-04 06:43:17,retail,DEV-0166,us-east,2026-02-09
TXN-000669,AC-0056,MR-5009,15.73,2026-02-28 09:42:23,retail,DEV-0109,us-west,2026-09-05
TXN-003467,AC-0254,MR-7208,49.21,2026-02-27 03:09:12,utilities,DEV-0189,us-west,2027-05-02
TXN-000788,AC-0064,MR-6017,100.08,2026-02-18 12:33:27,utilities,DEV-0242,us-east,2027-04-24
TXN-001075,AC-0087,MR-7130,19.95,2026-02-14 14:34:57,travel,DEV-0032,us-west,2026-04-13
TXN-000819,AC-0066,MR-1777,37.81,2026-03-07 18:52:19,food,DEV-0194,us-west,2026-10-17
TXN-003777,AC-0272,MR-9710,23.08,2026-01-27 13:40:26,entertainment,DEV-0015,us-east,2026-07-17
TXN-001587,AC-0127,MR-8298,54.1,2026-03-07 02:51:11,travel,DEV-0040,us-east,2027-12-02
TXN-002038,AC-0156,MR-1924,80.92,2026-01-18 13:38:19,food,DEV-0251,us-east,2027-12-17
TXN-000605,AC-0052,MR-8840,39.53,2026-02-12 11:22:10,food,DEV-0275,us-east,2026-09-01
TXN-004040,AC-0291,MR-5148,70.69,2026-01-29 09:05:46,entertainment,DEV-0229,us-west,2027-05-28
TXN-000026,AC-0010,AC-0011,571.58,2026-03-07 02:20:00,transfer,DEV-0280,us-east,2026-02-20
TXN-003876,AC-0278,MR-6916,58.7,2026-01-29 20:22:33,entertainment,DEV-0231,us-west,2027-09-28
TXN-003033,AC-0224,MR-6459,97.91,2026-02-24 20:26:27,food,DEV-0062,us-west,2027-01-14
TXN-003047,AC-0225,MR-7479,100.84,2026-03-11 23:09:19,retail,DEV-0263,us-east,2027-05-14
TXN-001850,AC-0142,MR-8822,68.64,2026-03-04 11:35:22,food,DEV-0195,us-east,2027-06-30
TXN-000174,AC-0021,MR-2972,147.72,2026-01-16 09:48:03,travel,DEV-0257,ap-south,2026-02-09
TXN-001129,AC-0092,MR-1903,80.11,2026-02-27 18:04:32,travel,DEV-0054,us-east,2027-08-14
TXN-003321,AC-0245,MR-6330,95.49,2026-01-31 17:56:40,retail,DEV-0023,us-west,2026-10-07
TXN-000332,AC-0034,MR-4721,102.9,2026-03-19 20:05:32,utilities,DEV-0152,us-east,2026-05-31
TXN-003640,AC-0263,MR-9202,111.79,2026-03-13 00:22:52,food,DEV-0267,us-west,2026-11-15
TXN-000431,AC-0041,MR-8768,69.71,2026-03-09 05:49:56,utilities,DEV-0106,us-west,2026-10-04
TXN-000343,AC-0035,MR-7136,10.76,2026-01-31 11:22:27,entertainment,DEV-0001,us-west,2026-05-01
TXN-002243,AC-0168,MR-9475,11.0,2026-01-09 05:51:10,food,DEV-0251,us-west,2027-03-07
TXN-001193,AC-0097,MR-4818,96.59,2026-03-26 06:33:42,entertainment,DEV-0270,us-west,2026-04-28
TXN-003258,AC-0241,MR-5088,83.18,2026-03-16 15:00:27,utilities,DEV-0038,us-west,2027-12-15
TXN-000480,AC-0043,MR-9429,64.75,2026-02-15 05:30:00,retail,DEV-0233,us-west,2026-07-10
TXN-000728,AC-0059,MR-4835,118.75,2026-01-14 08:40:36,food,DEV-0241,us-west,2027-06-21
TXN-001941,AC-0148,MR-2733,99.09,2026-02-10 14:33:08,utilities,DEV-0071,us-east,2027-03-02
TXN-000977,AC-0078,MR-6511,59.35,2026-03-28 10:49:22,utilities,DEV-0288,us-west,2026-03-14
TXN-002260,AC-0169,MR-8238,116.22,2026-03-03 01:16:10,entertainment,DEV-0005,us-east,2026-06-01
TXN-002070,AC-0158,MR-6025,98.0,2026-03-08 05:46:07,utilities,DEV-0242,us-east,2027-08-12
TXN-001186,AC-0096,MR-3139,44.06,2026-01-17 01:14:07,retail,DEV-0291,us-east,2026-03-11
TXN-001271,AC-0102,MR-3252,119.69,2026-02-01 04:14:10,utilities,DEV-0238,us-west,2027-05-27
TXN-003288,AC-0243,MR-5799,59.08,2026-02-24 13:15:31,entertainment,DEV-0284,us-west,2026-04-20
